Date,Open_USD_RUB,High_USD_RUB,Low_USD_RUB,Close_USD_RUB,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2019-09-25,64.15650177,64.3629989624,64.0774993896,64.1498031616,0,0.0,0.0,RUB=X,,,RUB
2019-09-26,64.2221984863,64.510597229,64.2102966309,64.2151031494,0,0.0,0.0,RUB=X,,,RUB
2019-09-29,64.620300293,65.0019989014,64.5050964355,64.6221008301,0,0.0,0.0,RUB=X,,,RUB
2019-09-30,64.81199646,65.3769989014,64.7361984253,64.8205032349,0,0.0,0.0,RUB=X,,,RUB
2019-10-01,65.2296981812,65.5439987183,65.0180969238,65.2296981812,0,0.0,0.0,RUB=X,,,RUB
2019-10-02,65.2182006836,65.3470001221,65.0027999878,65.2164993286,0,0.0,0.0,RUB=X,,,RUB
2019-10-03,65.074798584,65.0920028687,64.5286026001,65.0764007568,0,0.0,0.0,RUB=X,,,RUB
2019-10-06,64.6643981934,64.9609985352,64.5896987915,64.6643981934,0,0.0,0.0,RUB=X,,,RUB
2019-10-07,64.9471969604,65.3300018311,64.7475967407,64.9440994263,0,0.0,0.0,RUB=X,,,RUB
2019-10-08,65.1554031372,65.2303009033,64.7863998413,65.1554031372,0,0.0,0.0,RUB=X,,,RUB
2019-10-09,65.0311965942,65.0311965942,64.3776016235,65.0173034668,0,0.0,0.0,RUB=X,,,RUB
2019-10-10,64.3929977417,64.4338989258,63.9891014099,64.3927001953,0,0.0,0.0,RUB=X,,,RUB
2019-10-13,64.206199646,64.4150009155,64.0198974609,64.2396011353,0,0.0,0.0,RUB=X,,,RUB
2019-10-14,64.2522964478,64.4879989624,64.1723022461,64.2524032593,0,0.0,0.0,RUB=X,,,RUB
2019-10-15,64.2752990723,64.4359970093,64.0979003906,64.2781982422,0,0.0,0.0,RUB=X,,,RUB
2019-10-16,64.0866012573,64.1132965088,63.8284988403,64.0827026367,0,0.0,0.0,RUB=X,,,RUB
2019-10-17,64.0259017944,64.0749969482,63.8891983032,64.0649032593,0,0.0,0.0,RUB=X,,,RUB
2019-10-20,63.8902015686,63.8975982666,63.6004981995,63.8902015686,0,0.0,0.0,RUB=X,,,RUB
2019-10-21,63.7322998047,63.7849998474,63.5365982056,63.7251014709,0,0.0,0.0,RUB=X,,,RUB
2019-10-22,63.645401001,63.9809989929,63.6020011902,63.6526985168,0,0.0,0.0,RUB=X,,,RUB
2019-10-23,63.9042015076,64.1054000854,63.7361984253,63.9038009644,0,0.0,0.0,RUB=X,,,RUB
2019-10-24,64.0007019043,64.0548019409,63.6328010559,64.0347976685,0,0.0,0.0,RUB=X,,,RUB
2019-10-28,63.8213996887,63.9160003662,63.539100647,63.8256988525,0,0.0,0.0,RUB=X,,,RUB
2019-10-29,63.7065010071,64.0179977417,63.6745986938,63.6834983826,0,0.0,0.0,RUB=X,,,RUB
2019-10-30,63.9435997009,64.1240005493,63.7374000549,63.9417991638,0,0.0,0.0,RUB=X,,,RUB
2019-10-31,63.7472000122,64.0960006714,63.6847991943,63.7508010864,0,0.0,0.0,RUB=X,,,RUB
2019-11-01,64.0899963379,64.1187973022,63.3810005188,64.0913009644,0,0.0,0.0,RUB=X,,,RUB
2019-11-04,63.4019012451,63.4234008789,63.1529998779,63.4016990662,0,0.0,0.0,RUB=X,,,RUB
2019-11-05,63.4350013733,63.6710014343,63.1594009399,63.4491004944,0,0.0,0.0,RUB=X,,,RUB
2019-11-06,63.429901123,63.942199707,63.4085998535,63.4477996826,0,0.0,0.0,RUB=X,,,RUB
2019-11-07,63.8044013977,63.8909988403,63.523601532,63.8154983521,0,0.0,0.0,RUB=X,,,RUB
2019-11-08,63.8180007935,63.9217987061,63.7333984375,63.7440986633,0,0.0,0.0,RUB=X,,,RUB
2019-11-11,63.7849006653,63.9659996033,63.7711982727,63.8025016785,0,0.0,0.0,RUB=X,,,RUB
2019-11-12,63.8437995911,64.2161026001,63.7551994324,63.8356018066,0,0.0,0.0,RUB=X,,,RUB
2019-11-13,64.2324981689,64.4509963989,64.1022033691,64.2282028198,0,0.0,0.0,RUB=X,,,RUB
2019-11-14,64.2837982178,64.2900009155,63.9749984741,64.28150177,0,0.0,0.0,RUB=X,,,RUB
2019-11-15,63.8928985596,63.9473991394,63.6782989502,63.8928985596,0,0.0,0.0,RUB=X,,,RUB
2019-11-18,63.7224998474,63.9280014038,63.6940002441,63.7033004761,0,0.0,0.0,RUB=X,,,RUB
2019-11-19,63.8558998108,63.876701355,63.6178016663,63.8558006287,0,0.0,0.0,RUB=X,,,RUB
2019-11-20,63.837600708,64.0927963257,63.763999939,63.8373985291,0,0.0,0.0,RUB=X,,,RUB
2019-11-21,63.7874984741,63.8689994812,63.6414985657,63.7878990173,0,0.0,0.0,RUB=X,,,RUB
2019-11-22,63.6699981689,63.8622016907,63.5880012512,63.6699981689,0,0.0,0.0,RUB=X,,,RUB
2019-11-25,63.7807998657,64.051902771,63.7104988098,63.7979011536,0,0.0,0.0,RUB=X,,,RUB
2019-11-26,63.8981018066,64.1149978638,63.8819007874,63.8981018066,0,0.0,0.0,RUB=X,,,RUB
2019-11-27,63.9378013611,64.0662002563,63.8744010925,63.940700531,0,0.0,0.0,RUB=X,,,RUB
2019-11-28,63.9592018127,64.1699981689,63.9297981262,63.9580993652,0,0.0,0.0,RUB=X,,,RUB
2019-11-29,64.056602478,64.3110961914,63.9954986572,64.0561981201,0,0.0,0.0,RUB=X,,,RUB
2019-12-02,64.290802002,64.4779968262,64.1249008179,64.2919998169,0,0.0,0.0,RUB=X,,,RUB
2019-12-03,64.1828994751,64.2795028687,64.0381011963,64.1716003418,0,0.0,0.0,RUB=X,,,RUB
2019-12-04,64.0674972534,64.2229995728,63.8097000122,64.0912017822,0,0.0,0.0,RUB=X,,,RUB
2019-12-05,63.8623008728,63.922000885,63.7094993591,63.8591003418,0,0.0,0.0,RUB=X,,,RUB
2019-12-06,63.6761016846,63.8190002441,63.5877990723,63.6758003235,0,0.0,0.0,RUB=X,,,RUB
2019-12-09,63.6570014954,63.7900009155,63.5973014832,63.6300010681,0,0.0,0.0,RUB=X,,,RUB
2019-12-10,63.5138015747,63.6479988098,63.4463005066,63.5143013,0,0.0,0.0,RUB=X,,,RUB
2019-12-11,63.4861984253,63.6007995605,63.4513015747,63.4851989746,0,0.0,0.0,RUB=X,,,RUB
2019-12-12,63.3046989441,63.3288002014,62.6708984375,63.3040008545,0,0.0,0.0,RUB=X,,,RUB
2019-12-13,62.6749000549,62.9249992371,62.1366996765,62.6748008728,0,0.0,0.0,RUB=X,,,RUB
2019-12-16,62.8055000305,62.8450012207,62.358001709,62.8639984131,0,0.0,0.0,RUB=X,,,RUB
2019-12-17,62.4399986267,62.6949996948,62.3272018433,62.4399986267,0,0.0,0.0,RUB=X,,,RUB
2019-12-18,62.4174003601,62.6796989441,62.3899993896,62.4087982178,0,0.0,0.0,RUB=X,,,RUB
2019-12-19,62.6128005981,62.6687011719,62.2700996399,62.6128005981,0,0.0,0.0,RUB=X,,,RUB
2019-12-20,62.3218994141,62.452999115,61.9832000732,62.3218994141,0,0.0,0.0,RUB=X,,,RUB
2019-12-23,62.4467010498,62.4468994141,62.1431007385,62.2225990295,0,0.0,0.0,RUB=X,,,RUB
2019-12-24,62.268699646,62.3511009216,61.8894004822,62.2921981812,0,0.0,0.0,RUB=X,,,RUB
2019-12-25,61.9049987793,61.9174003601,61.5088005066,61.9199981689,0,0.0,0.0,RUB=X,,,RUB
2019-12-26,61.8116989136,62.2410011292,61.643699646,61.8116989136,0,0.0,0.0,RUB=X,,,RUB
2019-12-27,62.1759986877,62.2401008606,61.7849998474,62.1759986877,0,0.0,0.0,RUB=X,,,RUB
2019-12-30,62.0256004333,62.0987014771,61.6195983887,62.0512008667,0,0.0,0.0,RUB=X,,,RUB
2019-12-31,61.9724998474,62.2799987793,61.9259986877,61.9710998535,0,0.0,0.0,RUB=X,,,RUB
2020-01-01,62.028301239,62.028301239,62.028301239,62.028301239,0,0.0,0.0,RUB=X,,,RUB
2020-01-02,61.8300018311,62.1479988098,61.5629997253,61.8300018311,0,0.0,0.0,RUB=X,,,RUB
2020-01-03,61.6941986084,62.2249984741,61.6941986084,61.6941986084,0,0.0,0.0,RUB=X,,,RUB
2020-01-06,62.0138015747,62.3230018616,61.7174987793,62.0299987793,0,0.0,0.0,RUB=X,,,RUB
2020-01-07,61.775100708,62.0862007141,61.5917015076,61.7750015259,0,0.0,0.0,RUB=X,,,RUB
2020-01-08,61.9309005737,62.0969009399,61.4131011963,61.9309005737,0,0.0,0.0,RUB=X,,,RUB
2020-01-09,61.2611999512,61.3779983521,61.1199989319,61.2619018555,0,0.0,0.0,RUB=X,,,RUB
2020-01-10,61.2661018372,61.3689994812,60.8709983826,61.2661018372,0,0.0,0.0,RUB=X,,,RUB
2020-01-13,61.108001709,61.3689994812,60.8646011353,61.0050010681,0,0.0,0.0,RUB=X,,,RUB
2020-01-14,61.1880989075,61.46900177,61.1152000427,61.1879997253,0,0.0,0.0,RUB=X,,,RUB
2020-01-15,61.4030990601,61.7299995422,61.3185997009,61.4025993347,0,0.0,0.0,RUB=X,,,RUB
2020-01-16,61.3442993164,61.736000061,61.3148002625,61.3443984985,0,0.0,0.0,RUB=X,,,RUB
2020-01-17,61.5774993896,61.6529998779,61.2770004272,61.5774993896,0,0.0,0.0,RUB=X,,,RUB
2020-01-20,61.5437011719,61.632900238,61.367099762,61.567401886,0,0.0,0.0,RUB=X,,,RUB
2020-01-21,61.5685005188,61.9580001831,61.5600013733,61.5685997009,0,0.0,0.0,RUB=X,,,RUB
2020-01-22,61.8605003357,62.0369987488,61.7547988892,61.8596992493,0,0.0,0.0,RUB=X,,,RUB
2020-01-23,61.8722991943,62.0493011475,61.8054008484,61.8779983521,0,0.0,0.0,RUB=X,,,RUB
2020-01-24,61.8927993774,62.1071014404,61.6945991516,61.8927993774,0,0.0,0.0,RUB=X,,,RUB
2020-01-27,62.2081985474,63.0638008118,62.1525001526,62.1310005188,0,0.0,0.0,RUB=X,,,RUB
2020-01-28,62.893901825,63.1160011292,62.3436012268,62.893901825,0,0.0,0.0,RUB=X,,,RUB
2020-01-29,62.2201004028,62.8160018921,62.168800354,62.2132987976,0,0.0,0.0,RUB=X,,,RUB
2020-01-30,62.5103988647,63.4729995728,62.501499176,62.5164985657,0,0.0,0.0,RUB=X,,,RUB
2020-01-31,63.2285995483,63.9062004089,63.0419998169,63.1960983276,0,0.0,0.0,RUB=X,,,RUB
2020-02-03,63.9226989746,64.0810012817,63.4760017395,63.8903007507,0,0.0,0.0,RUB=X,,,RUB
2020-02-04,63.6595001221,63.6745986938,62.8611984253,63.6530990601,0,0.0,0.0,RUB=X,,,RUB
2020-02-05,62.9323997498,63.2750015259,62.5457000732,62.9262008667,0,0.0,0.0,RUB=X,,,RUB
2020-02-06,62.8417015076,63.3989982605,62.6063995361,62.8387985229,0,0.0,0.0,RUB=X,,,RUB
2020-02-07,63.2700004578,64.216003418,63.2136001587,63.2700004578,0,0.0,0.0,RUB=X,,,RUB
2020-02-10,64.0533981323,64.2819976807,63.6440010071,64.1293029785,0,0.0,0.0,RUB=X,,,RUB
2020-02-11,64.0784988403,64.0830001831,63.2470016479,64.0783004761,0,0.0,0.0,RUB=X,,,RUB
2020-02-12,63.3391990662,63.3391990662,62.9179992676,63.3242988586,0,0.0,0.0,RUB=X,,,RUB
2020-02-13,63.212600708,63.7579994202,63.1898994446,63.1980018616,0,0.0,0.0,RUB=X,,,RUB
2020-02-14,63.6254005432,63.6348991394,63.3698005676,63.6344985962,0,0.0,0.0,RUB=X,,,RUB
2020-02-17,63.4706001282,63.5460014343,63.1782989502,63.525100708,0,0.0,0.0,RUB=X,,,RUB
2020-02-18,63.4654998779,64.1370010376,63.4654998779,63.4654998779,0,0.0,0.0,RUB=X,,,RUB
2020-02-19,63.8651008606,63.8995018005,63.4262008667,63.8656997681,0,0.0,0.0,RUB=X,,,RUB
2020-02-20,63.5129013062,64.2566986084,63.5051002502,63.5206985474,0,0.0,0.0,RUB=X,,,RUB
2020-02-21,64.1261978149,64.5410003662,63.8946990967,64.1261978149,0,0.0,0.0,RUB=X,,,RUB
2020-02-24,64.0419006348,65.7799987793,64.0419006348,64.0541000366,0,0.0,0.0,RUB=X,,,RUB
2020-02-25,65.3236999512,65.5540008545,64.673500061,65.3236999512,0,0.0,0.0,RUB=X,,,RUB
2020-02-26,65.2783966064,65.7009963989,64.9502029419,65.2783966064,0,0.0,0.0,RUB=X,,,RUB
2020-02-27,65.4496002197,66.3830032349,65.4045028687,65.4513015747,0,0.0,0.0,RUB=X,,,RUB
2020-02-28,66.2690963745,67.6100006104,66.2690963745,66.2690963745,0,0.0,0.0,RUB=X,,,RUB
2020-03-02,66.8760986328,67.283996582,66.1070022583,67.1309967041,0,0.0,0.0,RUB=X,,,RUB
2020-03-03,66.2553024292,66.641998291,65.3359985352,66.2556991577,0,0.0,0.0,RUB=X,,,RUB
2020-03-04,66.1813964844,66.5066986084,65.5039978027,66.1796035767,0,0.0,0.0,RUB=X,,,RUB
2020-03-05,66.1921005249,67.0380020142,65.9775009155,66.1920013428,0,0.0,0.0,RUB=X,,,RUB
2020-03-06,67.5497970581,68.4929962158,67.3339996338,67.5393981934,0,0.0,0.0,RUB=X,,,RUB
2020-03-09,71.9963989258,75.0305023193,71.9768981934,72.0500030518,0,0.0,0.0,RUB=X,,,RUB
2020-03-10,74.6309967041,74.6309967041,70.6520004272,74.6409988403,0,0.0,0.0,RUB=X,,,RUB
2020-03-11,71.050201416,72.4290008545,70.6183013916,71.050201416,0,0.0,0.0,RUB=X,,,RUB
2020-03-12,73.1150970459,75.4280014038,72.6604003906,73.1149978638,0,0.0,0.0,RUB=X,,,RUB
2020-03-13,74.879699707,74.882598877,72.0530014038,74.8981018066,0,0.0,0.0,RUB=X,,,RUB
2020-03-16,73.2046966553,75.388999939,72.8330993652,73.2379989624,0,0.0,0.0,RUB=X,,,RUB
2020-03-17,74.356300354,75.2050018311,73.4469985962,74.356300354,0,0.0,0.0,RUB=X,,,RUB
2020-03-18,75.1479034424,80.2310028076,75.1020965576,75.2975006104,0,0.0,0.0,RUB=X,,,RUB
2020-03-19,80.9213027954,82.0737991333,79.2429962158,80.9199981689,0,0.0,0.0,RUB=X,,,RUB
2020-03-20,78.9655990601,79.7764968872,77.422996521,78.9655990601,0,0.0,0.0,RUB=X,,,RUB
2020-03-23,79.7193984985,81.3389968872,79.4869995117,79.8386993408,0,0.0,0.0,RUB=X,,,RUB
2020-03-24,79.4268035889,79.5716018677,78.1460037231,79.4428024292,0,0.0,0.0,RUB=X,,,RUB
2020-03-25,78.2631988525,79.3629989624,76.970703125,78.2631988525,0,0.0,0.0,RUB=X,,,RUB
2020-03-26,78.3286972046,78.9980010986,76.9903030396,78.3284988403,0,0.0,0.0,RUB=X,,,RUB
2020-03-27,77.4402999878,79.2388000488,77.3296966553,77.4402999878,0,0.0,0.0,RUB=X,,,RUB
2020-03-29,78.7375030518,80.3820037842,78.7375030518,78.6520004272,0,0.0,0.0,RUB=X,,,RUB
2020-03-30,79.5888977051,79.6902999878,77.6644973755,79.5892028809,0,0.0,0.0,RUB=X,,,RUB
2020-03-31,78.4141998291,79.3099975586,77.7200012207,78.4141998291,0,0.0,0.0,RUB=X,,,RUB
2020-04-01,78.6661987305,79.1969985962,77.3759994507,78.6661987305,0,0.0,0.0,RUB=X,,,RUB
2020-04-02,77.0995025635,77.9020004272,76.5449981689,77.0995025635,0,0.0,0.0,RUB=X,,,RUB
2020-04-05,77.0895004272,77.1233978271,76.0500030518,77.0975036621,0,0.0,0.0,RUB=X,,,RUB
2020-04-06,75.9626998901,75.9683990479,75.1881027222,75.9555969238,0,0.0,0.0,RUB=X,,,RUB
2020-04-07,75.5351028442,75.8789978027,75.1588973999,75.5351028442,0,0.0,0.0,RUB=X,,,RUB
2020-04-08,75.0494003296,75.1240005493,72.7070007324,75.0481033325,0,0.0,0.0,RUB=X,,,RUB
2020-04-09,74.2637023926,74.3442001343,73.1496963501,74.2638015747,0,0.0,0.0,RUB=X,,,RUB
2020-04-12,73.6501998901,73.7220001221,73.0179977417,73.6632995605,0,0.0,0.0,RUB=X,,,RUB
2020-04-13,73.602897644,73.602897644,72.7269973755,73.602897644,0,0.0,0.0,RUB=X,,,RUB
2020-04-14,73.0167007446,75.1791992188,72.8259963989,73.0154037476,0,0.0,0.0,RUB=X,,,RUB
2020-04-15,74.8184967041,75.0009994507,73.7429962158,74.8184967041,0,0.0,0.0,RUB=X,,,RUB
2020-04-16,74.1974029541,74.408996582,73.1406021118,74.1974029541,0,0.0,0.0,RUB=X,,,RUB
2020-04-19,74.0654983521,74.9570007324,74.0493011475,74.0651016235,0,0.0,0.0,RUB=X,,,RUB
2020-04-20,75.4151992798,77.4580001831,75.3690032959,75.4092025757,0,0.0,0.0,RUB=X,,,RUB
2020-04-21,76.9100036621,77.6299972534,75.8320007324,76.9200973511,0,0.0,0.0,RUB=X,,,RUB
2020-04-22,75.9300994873,75.9607009888,74.2073974609,75.9300994873,0,0.0,0.0,RUB=X,,,RUB
2020-04-23,74.9150009155,74.9233016968,73.96900177,74.9150009155,0,0.0,0.0,RUB=X,,,RUB
2020-04-26,74.5932998657,74.7741012573,74.033996582,74.5932998657,0,0.0,0.0,RUB=X,,,RUB
2020-04-27,74.4649963379,74.8280029297,73.7799987793,74.4649963379,0,0.0,0.0,RUB=X,,,RUB
2020-04-28,74.1473999023,74.1473999023,73.1865997314,74.1473999023,0,0.0,0.0,RUB=X,,,RUB
2020-04-29,73.0852966309,74.3079986572,72.6129989624,73.0653991699,0,0.0,0.0,RUB=X,,,RUB
2020-04-30,74.3402023315,75.7559967041,74.3062973022,74.3385009766,0,0.0,0.0,RUB=X,,,RUB
2020-05-03,75.4304962158,75.9270019531,74.9367980957,75.4274978638,0,0.0,0.0,RUB=X,,,RUB
2020-05-04,74.724899292,74.8785018921,73.65599823,74.724899292,0,0.0,0.0,RUB=X,,,RUB
2020-05-05,73.7236022949,74.9789962769,73.2799987793,73.698600769,0,0.0,0.0,RUB=X,,,RUB
2020-05-06,74.4649963379,74.4954986572,73.5979995728,74.4649963379,0,0.0,0.0,RUB=X,,,RUB
2020-05-07,73.8888015747,74.035697937,73.0920028687,73.8887023926,0,0.0,0.0,RUB=X,,,RUB
2020-05-10,73.3976974487,73.9327011108,73.0680007935,73.3934020996,0,0.0,0.0,RUB=X,,,RUB
2020-05-11,73.6149978638,73.6999969482,72.9560012817,73.6213989258,0,0.0,0.0,RUB=X,,,RUB
2020-05-12,73.6026992798,73.9560012817,73.09400177,73.6026992798,0,0.0,0.0,RUB=X,,,RUB
2020-05-13,73.9468002319,74.466003418,73.6370010376,73.9477996826,0,0.0,0.0,RUB=X,,,RUB
2020-05-14,73.5095977783,73.84400177,73.0289993286,73.5096969604,0,0.0,0.0,RUB=X,,,RUB
2020-05-17,73.5970001221,73.6013031006,72.5859985352,73.5969009399,0,0.0,0.0,RUB=X,,,RUB
2020-05-18,72.702003479,72.7136001587,72.1858978271,72.6905975342,0,0.0,0.0,RUB=X,,,RUB
2020-05-19,72.5347976685,72.5720977783,71.1091003418,72.491897583,0,0.0,0.0,RUB=X,,,RUB
2020-05-20,71.1853027344,71.4074020386,70.5960006714,71.2117004395,0,0.0,0.0,RUB=X,,,RUB
2020-05-21,70.9126968384,72.077003479,70.8760986328,70.904800415,0,0.0,0.0,RUB=X,,,RUB
2020-05-24,71.5744018555,71.8109970093,71.202003479,71.5744018555,0,0.0,0.0,RUB=X,,,RUB
2020-05-25,71.6187973022,71.6365966797,70.6050033569,71.6187973022,0,0.0,0.0,RUB=X,,,RUB
2020-05-26,70.7861022949,71.4189987183,70.6439971924,70.7594985962,0,0.0,0.0,RUB=X,,,RUB
2020-05-27,71.0223007202,71.1959991455,70.3983001709,71.0223007202,0,0.0,0.0,RUB=X,,,RUB
2020-05-28,70.5223007202,70.8190002441,70.1500015259,70.5048980713,0,0.0,0.0,RUB=X,,,RUB
2020-05-31,70.1927032471,70.2850036621,69.3844985962,70.1601028442,0,0.0,0.0,RUB=X,,,RUB
2020-06-01,69.067199707,69.1371994019,68.5736999512,69.0764007568,0,0.0,0.0,RUB=X,,,RUB
2020-06-02,68.6488037109,68.9000015259,68.2073974609,68.6601028442,0,0.0,0.0,RUB=X,,,RUB
2020-06-03,68.4974975586,69.5250015259,68.4634017944,68.4974975586,0,0.0,0.0,RUB=X,,,RUB
2020-06-04,69.0565032959,69.0737991333,68.2529983521,69.0272979736,0,0.0,0.0,RUB=X,,,RUB
2020-06-07,68.1418991089,68.6102981567,68.0289993286,68.1368026733,0,0.0,0.0,RUB=X,,,RUB
2020-06-08,68.0883026123,68.9169998169,68.0460968018,68.0905990601,0,0.0,0.0,RUB=X,,,RUB
2020-06-09,68.5507965088,68.9029998779,68.3759994507,68.5863037109,0,0.0,0.0,RUB=X,,,RUB
2020-06-10,68.4434967041,69.7774963379,68.4318008423,68.4173965454,0,0.0,0.0,RUB=X,,,RUB
2020-06-11,70.0662002563,70.174697876,69.202003479,70.0675964355,0,0.0,0.0,RUB=X,,,RUB
2020-06-14,69.5652999878,70.4769973755,69.5628967285,69.506401062,0,0.0,0.0,RUB=X,,,RUB
2020-06-15,69.5742034912,69.908996582,69.18800354,69.5725021362,0,0.0,0.0,RUB=X,,,RUB
2020-06-16,69.5739974976,69.8769989014,69.3339996338,69.5868988037,0,0.0,0.0,RUB=X,,,RUB
2020-06-17,69.7279968262,69.7490997314,69.1579971313,69.7279968262,0,0.0,0.0,RUB=X,,,RUB
2020-06-18,69.8626022339,69.9159011841,69.1709976196,69.9201965332,0,0.0,0.0,RUB=X,,,RUB
2020-06-21,69.6420974731,69.6865005493,69.1190032959,69.647102356,0,0.0,0.0,RUB=X,,,RUB
2020-06-22,69.0727996826,69.5120010376,68.5388031006,69.091796875,0,0.0,0.0,RUB=X,,,RUB
2020-06-23,68.7276992798,69.4218978882,68.6676025391,68.7242965698,0,0.0,0.0,RUB=X,,,RUB
2020-06-24,69.4787979126,69.6470031738,69.1070022583,69.4905014038,0,0.0,0.0,RUB=X,,,RUB
2020-06-25,69.0552978516,69.9580001831,68.9110031128,69.0582962036,0,0.0,0.0,RUB=X,,,RUB
2020-06-28,69.733001709,70.4219970703,69.5930023193,69.7242965698,0,0.0,0.0,RUB=X,,,RUB
2020-06-29,69.9729995728,71.297996521,69.9729995728,69.9729995728,0,0.0,0.0,RUB=X,,,RUB
2020-06-30,71.1531982422,71.1918029785,70.5319976807,71.1507034302,0,0.0,0.0,RUB=X,,,RUB
2020-07-01,70.7566986084,70.7566986084,70.1663970947,70.8587036133,0,0.0,0.0,RUB=X,,,RUB
2020-07-02,70.5883026123,71.6129989624,70.1520004272,70.5883026123,0,0.0,0.0,RUB=X,,,RUB
2020-07-05,71.3349990845,72.0780029297,70.7806015015,71.3311004639,0,0.0,0.0,RUB=X,,,RUB
2020-07-06,71.8068008423,72.2779998779,71.2260971069,71.7880020142,0,0.0,0.0,RUB=X,,,RUB
2020-07-07,71.4100036621,71.6900024414,71.0287017822,71.4100036621,0,0.0,0.0,RUB=X,,,RUB
2020-07-08,71.2005004883,71.2845993042,70.4889984131,71.2041015625,0,0.0,0.0,RUB=X,,,RUB
2020-07-09,70.7461013794,71.4079971313,70.6569976807,70.7444000244,0,0.0,0.0,RUB=X,,,RUB
2020-07-12,70.6975021362,70.9950027466,70.5090026855,70.6975021362,0,0.0,0.0,RUB=X,,,RUB
2020-07-13,70.7715988159,71.31199646,70.7580032349,70.7715988159,0,0.0,0.0,RUB=X,,,RUB
2020-07-14,70.9626998901,71.0859985352,70.6220016479,70.9580993652,0,0.0,0.0,RUB=X,,,RUB
2020-07-15,71.0124969482,71.3379974365,70.6884002686,71.0043029785,0,0.0,0.0,RUB=X,,,RUB
2020-07-16,71.5375976562,71.9700012207,71.3880004883,71.5484008789,0,0.0,0.0,RUB=X,,,RUB
2020-07-19,71.8144989014,72.0729980469,71.3249969482,71.825302124,0,0.0,0.0,RUB=X,,,RUB
2020-07-20,71.3669967651,71.490196228,70.576499939,71.4906997681,0,0.0,0.0,RUB=X,,,RUB
2020-07-21,70.6924972534,71.2049026489,70.5999984741,70.6970977783,0,0.0,0.0,RUB=X,,,RUB
2020-07-22,71.1448974609,71.5979995728,70.802696228,71.1298980713,0,0.0,0.0,RUB=X,,,RUB
2020-07-23,71.3123016357,71.9739990234,71.2621994019,71.304901123,0,0.0,0.0,RUB=X,,,RUB
2020-07-26,71.7613983154,71.8990020752,71.4079971313,71.7099990845,0,0.0,0.0,RUB=X,,,RUB
2020-07-27,71.5658035278,72.6472015381,71.4683990479,71.5401000977,0,0.0,0.0,RUB=X,,,RUB
2020-07-28,72.466003418,72.5839996338,72.0670013428,72.4740982056,0,0.0,0.0,RUB=X,,,RUB
2020-07-29,72.4671020508,73.7649993896,72.4657974243,72.4757995605,0,0.0,0.0,RUB=X,,,RUB
2020-07-30,73.3797988892,74.3868026733,73.1289978027,73.3215026855,0,0.0,0.0,RUB=X,,,RUB
2020-08-02,74.1645965576,74.53099823,73.2982025146,74.3550033569,0,0.0,0.0,RUB=X,,,RUB
2020-08-03,73.0646972656,74.0115966797,72.8980026245,73.0366973877,0,0.0,0.0,RUB=X,,,RUB
2020-08-04,73.3899993896,73.4909973145,72.6073989868,73.3889007568,0,0.0,0.0,RUB=X,,,RUB
2020-08-05,72.8214035034,73.5889968872,72.65599823,72.8143997192,0,0.0,0.0,RUB=X,,,RUB
2020-08-06,73.176902771,73.8949966431,73.1476974487,73.1623001099,0,0.0,0.0,RUB=X,,,RUB
2020-08-09,73.7149963379,73.9800033569,73.2125015259,73.7149963379,0,0.0,0.0,RUB=X,,,RUB
2020-08-10,73.506401062,73.5552978516,72.6626968384,73.5260009766,0,0.0,0.0,RUB=X,,,RUB
2020-08-11,73.0382003784,73.7819976807,72.9980010986,73.0649032593,0,0.0,0.0,RUB=X,,,RUB
2020-08-12,73.7845993042,73.8182983398,73.0120010376,73.7780990601,0,0.0,0.0,RUB=X,,,RUB
2020-08-13,72.888999939,73.4619979858,72.7727966309,72.9144973755,0,0.0,0.0,RUB=X,,,RUB
2020-08-16,72.9571990967,73.7870025635,72.7674026489,72.9571990967,0,0.0,0.0,RUB=X,,,RUB
2020-08-17,73.7113037109,73.7113037109,72.9148025513,73.6302032471,0,0.0,0.0,RUB=X,,,RUB
2020-08-18,73.0503005981,73.5419998169,72.966796875,73.0459976196,0,0.0,0.0,RUB=X,,,RUB
2020-08-19,73.2490997314,74.1468963623,73.2228012085,73.2565994263,0,0.0,0.0,RUB=X,,,RUB
2020-08-20,73.8700027466,74.9909973145,73.7099990845,73.8687973022,0,0.0,0.0,RUB=X,,,RUB
2020-08-23,74.6837997437,74.9421005249,74.1600036621,74.7300033569,0,0.0,0.0,RUB=X,,,RUB
2020-08-24,74.5652008057,75.3544006348,74.2968978882,74.5999984741,0,0.0,0.0,RUB=X,,,RUB
2020-08-25,75.2948989868,75.983001709,75.2050018311,75.3088989258,0,0.0,0.0,RUB=X,,,RUB
2020-08-26,75.5873031616,75.6125030518,74.7289962769,75.5873031616,0,0.0,0.0,RUB=X,,,RUB
2020-08-27,74.980796814,75.0250015259,74.0388031006,74.9841003418,0,0.0,0.0,RUB=X,,,RUB
2020-08-30,74.0800018311,74.3799972534,73.6129989624,74.1302032471,0,0.0,0.0,RUB=X,,,RUB
2020-08-31,73.8069992065,73.9262008667,73.3420028687,73.8128967285,0,0.0,0.0,RUB=X,,,RUB
2020-09-01,73.4875030518,75.6800003052,73.4320983887,73.5596008301,0,0.0,0.0,RUB=X,,,RUB
