BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME,TRADE_SESSION_DATE,RECALC_DATE
SNDX,RGBITR,2002-12-30,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,100.0,100.0,100.0,100.0,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,100.34,100.34,100.34,100.34,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-05,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.09,101.09,101.09,101.09,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-08,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.35,101.35,101.35,101.35,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-09,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.41,101.41,101.41,101.41,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-10,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.57,101.57,101.57,101.57,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-13,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.77,101.77,101.77,101.77,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.81,101.81,101.81,101.81,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-15,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.82,101.82,101.82,101.82,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-16,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.82,101.82,101.82,101.82,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-17,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,101.99,101.99,101.99,101.99,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-20,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.06,102.06,102.06,102.06,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.03,102.03,102.03,102.03,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-22,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.19,102.19,102.19,102.19,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-23,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.36,102.36,102.36,102.36,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-24,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.49,102.49,102.49,102.49,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-27,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.55,102.55,102.55,102.55,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-28,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.67,102.67,102.67,102.67,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-29,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.67,102.67,102.67,102.67,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-30,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,102.77,102.77,102.77,102.77,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-01-31,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,103.06,103.06,103.06,103.06,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-03,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,103.18,103.18,103.18,103.18,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,103.29,103.29,103.29,103.29,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-05,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,104.1,104.1,104.1,104.1,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-06,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,104.65,104.65,104.65,104.65,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-07,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,105.64,105.64,105.64,105.64,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-10,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,106.26,106.26,106.26,106.26,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-11,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,106.42,106.42,106.42,106.42,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-12,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,106.99,106.99,106.99,106.99,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-13,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,108.05,108.05,108.05,108.05,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,108.54,108.54,108.54,108.54,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-17,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,109.84,109.84,109.84,109.84,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-18,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,110.68,110.68,110.68,110.68,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-19,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,110.99,110.99,110.99,110.99,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-20,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.01,111.01,111.01,111.01,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.25,111.25,111.25,111.25,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-25,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.61,111.61,111.61,111.61,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-26,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.61,111.61,111.61,111.61,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-27,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.75,111.75,111.75,111.75,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-02-28,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.99,111.99,111.99,111.99,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-03,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,112.19,112.19,112.19,112.19,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.95,111.95,111.95,111.95,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-05,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,112.44,112.44,112.44,112.44,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-06,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,112.78,112.78,112.78,112.78,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-07,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,112.97,112.97,112.97,112.97,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-11,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.47,113.47,113.47,113.47,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-12,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.84,113.84,113.84,113.84,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-13,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,114.06,114.06,114.06,114.06,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,114.23,114.23,114.23,114.23,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-17,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.08,113.08,113.08,113.08,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-18,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.81,111.81,111.81,111.81,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-19,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,112.04,112.04,112.04,112.04,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-20,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,111.77,111.77,111.77,111.77,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.5,113.5,113.5,113.5,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-24,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.16,113.16,113.16,113.16,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-25,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.16,113.16,113.16,113.16,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-26,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.32,113.32,113.32,113.32,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-27,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.52,113.52,113.52,113.52,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-28,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.5,113.5,113.5,113.5,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-03-31,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,113.59,113.59,113.59,113.59,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-01,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,114.16,114.16,114.16,114.16,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-02,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.02,115.02,115.02,115.02,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-03,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.1,115.1,115.1,115.1,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.14,115.14,115.14,115.14,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-07,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.04,115.04,115.04,115.04,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-08,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.08,115.08,115.08,115.08,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-09,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.19,115.19,115.19,115.19,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-10,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.42,115.42,115.42,115.42,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-11,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.37,115.37,115.37,115.37,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.55,115.55,115.55,115.55,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-15,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.6,115.6,115.6,115.6,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-16,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,115.83,115.83,115.83,115.83,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-17,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,116.11,116.11,116.11,116.11,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-18,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,116.35,116.35,116.35,116.35,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,116.58,116.58,116.58,116.58,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-22,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,116.64,116.64,116.64,116.64,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-23,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,117.78,117.78,117.78,117.78,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-24,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.07,118.07,118.07,118.07,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-25,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.04,118.04,118.04,118.04,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-28,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.03,118.03,118.03,118.03,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-29,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.07,118.07,118.07,118.07,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-04-30,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.56,118.56,118.56,118.56,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-05,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.87,118.87,118.87,118.87,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-06,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.19,119.19,119.19,119.19,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-07,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.44,119.44,119.44,119.44,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-08,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.7,119.7,119.7,119.7,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-12,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.95,119.95,119.95,119.95,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-13,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.35,120.35,120.35,120.35,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.56,120.56,120.56,120.56,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-15,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.99,120.99,120.99,120.99,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-16,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.68,121.68,121.68,121.68,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-19,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,122.44,122.44,122.44,122.44,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-20,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.56,123.56,123.56,123.56,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.56,124.56,124.56,124.56,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-22,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.23,124.23,124.23,124.23,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-23,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.16,124.16,124.16,124.16,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-26,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.25,124.25,124.25,124.25,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-27,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.02,124.02,124.02,124.02,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-28,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.76,123.76,123.76,123.76,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-29,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.0,123.0,123.0,123.0,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-05-30,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.37,123.37,123.37,123.37,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-02,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.24,123.24,123.24,123.24,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-03,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.54,123.54,123.54,123.54,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.83,123.83,123.83,123.83,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-05,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.55,123.55,123.55,123.55,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-06,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.67,123.67,123.67,123.67,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-09,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.89,123.89,123.89,123.89,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-10,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.76,123.76,123.76,123.76,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-11,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.95,123.95,123.95,123.95,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-16,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.01,124.01,124.01,124.01,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-17,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.79,123.79,123.79,123.79,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-18,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.53,123.53,123.53,123.53,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-19,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.06,124.06,124.06,124.06,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-20,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.03,124.03,124.03,124.03,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.99,123.99,123.99,123.99,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-23,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.95,123.95,123.95,123.95,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-24,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.01,124.01,124.01,124.01,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-25,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.25,124.25,124.25,124.25,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-26,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.89,123.89,123.89,123.89,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-27,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.89,123.89,123.89,123.89,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-06-30,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,124.11,124.11,124.11,124.11,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-01,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.9,123.9,123.9,123.9,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-02,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.54,123.54,123.54,123.54,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-03,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.5,123.5,123.5,123.5,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,123.22,123.22,123.22,123.22,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-07,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,122.94,122.94,122.94,122.94,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-08,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.73,121.73,121.73,121.73,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-09,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.2,121.2,121.2,121.2,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-10,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.81,120.81,120.81,120.81,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-11,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.43,120.43,120.43,120.43,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.25,120.25,120.25,120.25,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-15,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.16,119.16,119.16,119.16,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-16,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,117.27,117.27,117.27,117.27,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-17,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,117.61,117.61,117.61,117.61,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-18,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.12,118.12,118.12,118.12,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-21,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.12,119.12,119.12,119.12,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-22,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.11,119.11,119.11,119.11,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-23,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.68,118.68,118.68,118.68,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-24,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.2,119.2,119.2,119.2,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-25,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.0,119.0,119.0,119.0,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-28,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,118.72,118.72,118.72,118.72,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-29,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,119.32,119.32,119.32,119.32,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-30,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,120.49,120.49,120.49,120.49,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-07-31,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.41,121.41,121.41,121.41,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-01,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.16,121.16,121.16,121.16,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-04,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.28,121.28,121.28,121.28,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-05,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.28,121.28,121.28,121.28,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-06,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.28,121.28,121.28,121.28,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-07,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.3,121.3,121.3,121.3,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-08,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.49,121.49,121.49,121.49,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-11,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.78,121.78,121.78,121.78,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-12,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.61,121.61,121.61,121.61,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-13,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.68,121.68,121.68,121.68,,,,2,,RUB,,3,,,
SNDX,RGBITR,2003-08-14,Индекс Мосбиржи гос обл RGBITR,Индекс Мосбиржи государственных облигаций,121.61,121.61,121.61,121.61,,,,2,,RUB,,3,,,
